transaction_line_id,transaction_id,sku_code,quantity,unit_price,discount_amount,tax_amount,line_total,created_at
LINE000000037903,134906c8-0590-4155-8f28-0acbce979c9d,MAC202101-128-GOL,1,1955.92,97.8,130.07,1988.19,2024-09-15
LINE000000037904,74b14264-a347-42d9-ae8b-f47af920c181,IPD202101-512-SPA,1,1975.07,0.0,138.25,2113.32,2022-09-15
LINE000000037905,67173e33-90b8-40c9-918d-b4ef5afa2818,WCH202101-45mm,1,920.85,0.0,64.46,985.31,2020-09-19
LINE000000037906,f6ac916f-455f-4486-97dd-54c43c0313d9,ACC202101-STD,2,1955.64,391.13,246.41,3766.56,2023-09-04
LINE000000037907,cc13b551-7e28-45d2-8491-3782507bd851,MAC202101-512-SPA,1,988.62,49.43,65.74,1004.93,2023-02-23
LINE000000037908,dc7d611b-b99f-4194-ae09-1b300ccecc1c,MAC202101-128-SPA,1,462.51,0.0,32.38,494.89,2022-11-26
LINE000000037909,cf6e7267-f448-47b9-a412-f22040e6de32,IPH202101-256-BLA,1,305.49,30.55,19.25,294.19,2015-04-02
LINE000000037910,9a41cccc-4832-4004-a2e7-19ba48bf8e5f,IPH202101-256-BLU,1,575.5,0.0,40.29,615.79,2016-11-08
LINE000000037911,5a502376-423e-4241-a298-04c7c31307d8,MAC202101-256-SIL,1,1272.98,0.0,229.14,1502.12,2024-09-18
LINE000000037912,ed9f182f-0f06-4ca3-872a-7ef6634958e2,IPH202101-512-GOL,1,1297.93,0.0,233.63,1531.56,2023-02-19
LINE000000037913,871e1338-08f3-49a7-a0c2-e7b90758d1e4,MAC202101-128-GOL,1,484.44,24.22,82.84,543.06,2024-05-15
LINE000000037914,6599e50a-cc3c-4e7e-af81-3709b41a3fc8,IPD202101-128-BLA,1,882.01,44.1,58.65,896.56,2019-02-19
LINE000000037915,705bd726-761a-4232-a87b-de547570ce91,MAC202101-512-GOL,1,1030.83,0.0,72.16,1102.99,2021-07-16
LINE000000037916,bc34bdb5-60f3-4886-89b6-72ceae458e7b,IPH202101-512-SIL,1,1966.04,196.6,123.86,1893.3,2024-10-05
LINE000000037917,554d244f-851e-4e56-9409-d9bcb52f692f,IPD202101-512-BLU,1,388.5,0.0,27.2,415.7,2024-10-07
LINE000000037918,df1a66f3-0001-4b55-b9e1-43649a476daa,MAC202101-128-SPA,1,1329.43,66.47,88.41,1351.37,2022-09-13
LINE000000037919,b48919f9-121b-4cc0-ae9e-ff635aa28d36,IPD202101-128-GOL,1,855.49,42.77,81.27,893.99,2023-06-06
LINE000000037920,13e290cf-6fce-4e5d-863a-9f0fd28f46e6,HMP202101-STD,1,630.67,63.07,56.76,624.36,2024-09-21
LINE000000037921,ca072941-b0dc-4f57-94ce-230249088467,MAC202101-128-GOL,1,863.85,0.0,86.39,950.24,2024-10-16
LINE000000037922,3f78ac8f-62c9-400e-8721-d71fb0ef3f0d,DSP202101-27inch,1,384.78,0.0,69.26,454.04,2023-09-07
LINE000000037923,cd2471d3-5f0f-45ce-a868-f9334bea48e5,IPD202101-512-SPA,1,1510.58,151.06,244.71,1604.23,2024-07-01
LINE000000037924,a4bfb7bf-ad29-427a-ba3b-083b330adc1f,MAC202101-256-SPA,1,1959.6,195.96,123.45,1887.09,2023-12-31
LINE000000037925,7cb4457c-8121-4c86-824e-9e132fda7adc,MAC202101-256-BLU,1,531.1,26.56,35.32,539.86,2023-09-12
LINE000000037926,eefbe5dd-3a47-43dc-8447-227261d47326,IPD202101-512-BLA,1,1204.92,60.25,80.13,1224.8,2019-10-05
LINE000000037927,928aaf77-742d-4af4-9f52-352623956f26,IPH202101-128-BLU,1,749.38,0.0,52.46,801.84,2023-01-05
LINE000000037928,dec08b35-f27b-4381-9ce4-f107da3fc132,IPD202101-256-BLU,1,988.48,0.0,69.19,1057.67,2022-09-03
LINE000000037929,a8b49957-30cf-4e20-8db9-36b63603d84a,IPH202101-512-BLA,1,1924.1,96.2,127.95,1955.85,2024-06-19
LINE000000037930,c2c55fa0-9466-411f-8493-11a02b02434d,MAC202101-512-SPA,1,1819.09,181.91,114.6,1751.78,2022-11-16
LINE000000037931,5335cda2-e203-4182-bbfc-3c15ccc5562c,IPH202101-512-SPA,1,1347.18,134.72,84.87,1297.33,2022-09-21
LINE000000037932,f08cffea-244d-4c75-a3e2-fcb0a81a7f07,IPD202101-128-BLA,1,1001.53,100.15,63.1,964.48,2023-05-20
LINE000000037933,f34074bf-d4ff-4073-b49c-f640522fdc9b,IPD202101-512-SPA,1,530.69,53.07,33.43,511.05,2022-07-21
LINE000000037934,3a4937e4-b2db-4f12-a899-3217d6803405,DSP202101-27inch,1,1840.73,184.07,115.97,1772.63,2022-02-11
LINE000000037935,6e3fabc0-66ca-4add-8eea-f04b1e2cfead,ACC202101-STD,1,1844.75,184.48,116.22,1776.49,2021-09-20
LINE000000037936,c8a482ee-aa14-40eb-8274-4d48f45109de,IPH202101-256-SPA,1,564.45,0.0,39.51,603.96,2023-01-29
LINE000000037937,13a3a3bd-b6c9-4999-ae11-88623b074682,IPH202101-128-BLU,1,1630.59,0.0,114.14,1744.73,2022-09-16
LINE000000037938,d28de3d7-b0d6-47a5-a798-4b6a5ad4e2a0,IPH202101-512-SPA,1,1892.39,189.24,119.22,1822.37,2023-04-11
LINE000000037939,afb52a43-4da7-439f-9507-23a2105fa562,WCH202101-45mm,1,1235.4,0.0,86.48,1321.88,2021-05-18
LINE000000037940,4c18cdfd-67ab-40b5-a0a2-3b85a0697b0f,MAC202101-512-SIL,1,1674.87,167.49,271.33,1778.71,2020-11-19
LINE000000037941,65847038-8d4c-4af1-965f-463d9f522121,MAC202101-256-SPA,1,1450.16,145.02,234.93,1540.07,2022-11-24
LINE000000037942,45316300-1618-483f-baed-606cefd4b49f,IPH202101-128-SPA,1,925.56,46.28,158.27,1037.55,2017-05-18
LINE000000037943,d4aa9214-7c02-4802-b526-ffb87c45973c,MAC202101-128-GOL,1,1635.42,81.77,108.76,1662.41,2021-02-08
LINE000000037944,e9177eb0-ec7a-4c8e-ad15-06d812dba2ce,IPD202101-256-BLU,1,441.47,44.15,27.81,425.13,2024-09-26
LINE000000037945,88f99e30-aad7-4dec-8992-7605e4bc9339,IPH202101-512-BLU,1,1893.17,94.66,125.9,1924.41,2019-01-04
LINE000000037946,442142d8-5a2e-4c79-9d47-277ce6af91f9,IPH202101-512-SPA,1,1692.27,84.61,112.54,1720.2,2024-03-08
LINE000000037947,dbbd85c2-3625-429b-8568-6942f2a11db3,MAC202101-256-SIL,1,829.3,82.93,52.25,798.62,2022-10-11
LINE000000037948,3b3ebc9c-229f-4e36-b936-644cab627cef,IPH202101-512-SIL,1,557.62,0.0,39.03,596.65,2017-12-08
LINE000000037949,4b7a35ea-3b76-4ed0-8e99-70f469759784,IPH202101-256-BLU,1,697.41,0.0,48.82,746.23,2024-10-20
LINE000000037950,98626f39-8a80-4803-90d4-e7e033c55afe,IPH202101-512-SPA,1,1538.54,0.0,107.7,1646.24,2023-05-31
LINE000000037951,c01f5f2a-65bc-419a-b827-4ebde4f36c6a,IPD202101-128-BLA,1,1088.65,54.43,103.42,1137.64,2022-09-17
LINE000000037952,b52eab46-6851-4627-b1fd-c0c3c78eae80,MAC202101-512-SIL,1,1762.14,0.0,176.21,1938.35,2020-12-05
LINE000000037953,cd6c1aa4-afdc-407c-875b-483e8e9cd72f,IPD202101-128-GOL,1,1015.21,0.0,101.52,1116.73,2021-11-06
LINE000000037954,d0d59d9f-8e2d-4615-9571-f31d5ffae01c,IPH202101-128-SPA,1,608.45,30.42,57.8,635.83,2024-09-28
LINE000000037955,4e8a6616-8535-48fd-afcf-df031a24f88d,MAC202101-512-SIL,1,1679.13,83.96,111.66,1706.83,2023-02-23
LINE000000037956,251651de-a2f7-47cc-b8ea-5cea65650d24,MAC202101-256-SIL,1,1062.87,0.0,74.4,1137.27,2021-10-08
LINE000000037957,c9b16a8f-e5fa-4340-af54-0f6298d401bd,IPD202101-256-SIL,1,1244.48,62.22,82.76,1265.02,2019-11-01
LINE000000037958,7f66b338-e232-4a98-aaed-9c651e70d621,IPH202101-512-SPA,1,1081.16,0.0,75.68,1156.84,2019-03-14
LINE000000037959,2746c7b9-1af9-4eb2-9aa3-1a3dfde74a99,AIR202101-STD,1,1392.29,69.61,92.59,1415.27,2023-10-19
LINE000000037960,d2ee6425-1356-4a4a-b68a-1b2ba8c711f4,MAC202101-256-BLA,1,529.43,26.47,50.3,553.26,2024-06-23
LINE000000037961,50522fa6-8c10-4621-9477-0ac3f7f1d65a,IPD202101-512-BLA,1,1967.43,196.74,177.07,1947.76,2024-10-24
LINE000000037962,2cf97ee9-bfdc-4558-b042-ad98f9be16dd,IPH202101-128-BLU,1,1175.62,117.56,74.06,1132.12,2024-09-11
LINE000000037963,cb850a47-787c-41c1-90e9-794d10ce3f3e,MAC202101-512-GOL,1,526.99,52.7,33.2,507.49,2024-11-07
LINE000000037964,92cd0edb-d025-4434-99ed-78f2d22ce4b0,MAC202101-512-GOL,1,1240.57,62.03,82.5,1261.04,2024-09-22
LINE000000037965,310e9890-1e29-4e5e-abc5-4106cadb96b5,IPD202101-512-SIL,1,1901.31,0.0,133.09,2034.4,2024-11-07
LINE000000037966,c163a9ad-69a6-41c7-99e3-d5c321706a21,IPH202101-256-GOL,1,1337.23,133.72,84.25,1287.76,2023-12-21
LINE000000037967,c885bd94-e7dc-4d35-8276-f5197a3fefc0,AIR202101-STD,1,989.34,49.47,65.79,1005.66,2024-10-21
LINE000000037968,146a55fe-ade3-426d-bc97-8847652361dd,MAC202101-128-SIL,1,596.45,59.65,37.58,574.38,2022-10-06
LINE000000037969,9e906456-dbb8-4900-8455-626a9f0212e6,IPH202101-128-SPA,1,794.4,79.44,50.05,765.01,2022-10-10
LINE000000037970,3977713f-09f2-41cf-a5b1-7ea351908d73,IPD202101-512-BLA,1,1319.38,65.97,87.74,1341.15,2023-11-18
LINE000000037971,1546ecc0-095e-454e-badf-42ae4cd15d60,MAC202101-256-SPA,1,1200.3,0.0,84.02,1284.32,2024-12-19
LINE000000037972,9220d6d3-bc81-4cfa-920d-031609050e9f,TV202101-STD,1,1275.06,127.51,80.33,1227.88,2023-10-08
LINE000000037973,6fd18a2f-68f2-4765-9011-2dd854ab6ce3,IPH202101-128-SIL,1,1589.82,158.98,100.16,1531.0,2022-09-26
LINE000000037974,6d3029c1-1115-4271-9986-572c29f81fba,MAC202101-128-SPA,1,981.37,49.07,167.81,1100.11,2023-10-17
LINE000000037975,6175ce8b-67e1-4ef8-9484-d9104606456e,IPD202101-128-GOL,1,1499.26,0.0,269.87,1769.13,2022-12-18
LINE000000037976,79cbb6a4-b7f0-4b04-8630-34710ce6dea3,IPH202101-128-BLU,1,603.1,60.31,38.0,580.79,2024-10-18
LINE000000037977,aef1fd6a-febe-4cb6-be67-58490ead7927,MAC202101-128-BLU,1,1679.14,167.91,105.79,1617.02,2022-04-10
LINE000000037978,f97c0314-9edf-4b88-8153-08df76b83150,MAC202101-128-BLA,1,1085.29,108.53,68.37,1045.13,2024-11-12
LINE000000037979,a87f241d-b87e-40ac-96ac-8f17d2a6d5c1,IPH202101-512-BLA,1,590.45,29.52,39.27,600.2,2023-09-06
LINE000000037980,380820b7-2e90-495e-ae32-5c1b62cb6628,MAC202101-128-SIL,1,1165.63,58.28,77.51,1184.86,2023-11-01
LINE000000037981,227436d8-cf3b-4c7a-b67d-7b107b40b87e,IPD202101-256-SPA,1,1683.44,168.34,106.06,1621.16,2019-02-01
LINE000000037982,4dedca09-d088-4f06-8cbb-71ecbbd897ea,MAC202101-256-SIL,1,859.29,85.93,139.2,912.56,2024-09-09
LINE000000037983,b5128f78-0f57-42dd-8ec5-dede15c4b2b1,IPH202101-512-BLU,1,731.69,73.17,118.53,777.05,2017-12-23
LINE000000037984,232117b6-c72a-40e9-9e81-08965b73cd08,TV202101-STD,1,425.47,21.27,28.29,432.49,2024-09-10
LINE000000037985,2628e7fb-dd89-4aca-8594-52b0eb7eff71,IPD202101-512-GOL,1,1697.24,84.86,112.87,1725.25,2023-09-09
LINE000000037986,ea092b9b-21e3-47da-bd92-0a625bb3db2b,MAC202101-512-SIL,1,1839.39,0.0,128.76,1968.15,2024-09-23
LINE000000037987,160f3421-44ec-4c69-b5fe-ca34d9e33e90,MAC202101-256-SPA,1,1810.55,181.06,114.06,1743.55,2020-12-04
LINE000000037988,eaa00e31-fd1c-4a28-9c9d-60ba7342a8d9,TV202101-STD,1,1351.75,67.59,89.89,1374.05,2021-10-22
LINE000000037989,048fd8c2-4435-4a9e-aadf-b698a619f49b,IPH202101-128-SPA,1,1227.52,61.38,81.63,1247.77,2015-09-22
LINE000000037990,1aeb97a6-ebcb-4118-9992-43158e7aac01,WCH202101-41mm,1,1316.5,65.83,87.55,1338.22,2023-01-10
LINE000000037991,f88f4aba-34bd-4d63-8ea9-771ad8c76478,MAC202101-256-BLU,1,504.93,0.0,35.35,540.28,2021-11-24
LINE000000037992,bfb7d487-cb5c-4be7-99d2-675d06f9ef38,MAC202101-512-GOL,1,1654.6,0.0,165.46,1820.06,2022-11-03
LINE000000037993,80651762-88dc-433b-99f0-29e02017b7bf,IPD202101-256-SPA,1,1225.28,122.53,77.19,1179.94,2024-10-18
LINE000000037994,bf669c60-7666-44a6-b40f-3783fd1f6a3e,IPH202101-256-SPA,1,1208.63,120.86,76.14,1163.91,2024-02-14
LINE000000037995,2839d076-5940-40ba-a257-5eef3d13c840,MAC202101-512-BLA,1,611.07,0.0,42.77,653.84,2022-04-07
LINE000000037996,8a4f3acd-dd8b-4d18-8b85-7748c0a9e3cd,IPD202101-512-BLA,1,801.4,80.14,50.49,771.75,2023-03-11
LINE000000037997,405cc3ec-4e1c-4cde-8c0c-10e378533eea,IPH202101-128-SIL,1,1913.13,0.0,133.92,2047.05,2024-01-21
LINE000000037998,9a729644-7849-4113-a5c1-7930dea922a6,IPH202101-256-BLA,1,1298.77,129.88,81.82,1250.71,2023-09-03
LINE000000037999,a2403607-a600-4fb0-af37-077690fdd3e3,IPD202101-512-GOL,1,1476.24,147.62,93.0,1421.62,2022-11-14
LINE000000038000,50bb2681-e821-4113-a677-9387637cc9ef,IPH202101-256-SIL,1,1378.38,0.0,96.49,1474.87,2024-10-02
LINE000000038001,e7eb7428-2023-4b20-a241-1d67ffbb5cc2,DSP202101-27inch,1,647.54,32.38,43.06,658.22,2022-06-22
LINE000000038002,c65426a7-d1a2-4669-b5a4-17287d0c3c28,MAC202101-128-GOL,1,1025.36,51.27,68.19,1042.28,2024-03-06
LINE000000038003,b6fd1c29-f319-41a2-a8b3-f06a1995793b,MAC202101-128-GOL,1,644.31,32.22,42.85,654.94,2023-06-20
LINE000000038004,6f4c13f9-4c19-43d0-bd69-04beb4611a3e,MAC202101-128-SPA,1,1864.49,93.22,123.99,1895.26,2024-09-04
LINE000000038005,a3900016-5ad7-4f48-a06d-1325b5c1cf58,IPD202101-512-SPA,1,445.4,44.54,28.06,428.92,2016-12-05
LINE000000038006,4fa9eeab-feb6-4267-be66-6d967a82ce03,IPH202101-128-SPA,1,1372.99,68.65,91.3,1395.64,2024-10-06
LINE000000038007,90e773fc-532b-4172-bc3c-8ca415fa7feb,IPH202101-512-BLA,1,774.55,77.45,69.71,766.81,2023-11-11
LINE000000038008,5eb6262b-d7ad-473c-b5cc-9d370b896053,IPH202101-256-BLU,1,784.78,0.0,78.48,863.26,2022-12-14
LINE000000038009,b4e39eed-eda6-4194-825f-eccbea41f2ee,MAC202101-512-SIL,1,1931.93,96.6,183.53,2018.86,2022-10-07
LINE000000038010,fbab0e08-6d94-4180-876b-10b321263058,MAC202101-256-GOL,1,337.72,33.77,30.4,334.35,2021-05-22
LINE000000038011,13eb8748-14f6-49fe-a155-b3be1b0d0753,DSP202101-27inch,1,1128.18,56.41,75.02,1146.79,2024-10-08
LINE000000038012,1f204a8d-3172-4f4e-9568-8957532f3b2b,IPH202101-128-SIL,1,929.77,92.98,58.58,895.37,2024-10-22
LINE000000038013,e2ca4640-db5f-4667-a582-0f3a51a2adb9,IPH202101-128-SIL,1,716.92,35.85,47.67,728.74,2024-08-22
LINE000000038014,96f6fdda-f0b0-41b5-b64f-bbbac0e95630,MAC202101-128-SIL,1,571.63,28.58,38.01,581.06,2024-05-19
LINE000000038015,e05293d8-c717-4222-9795-c2c5ced381b5,IPD202101-512-GOL,1,1913.34,95.67,127.24,1944.91,2024-09-06
LINE000000038016,df8203fa-d7bf-4069-aa5d-8e68c3bf7086,IPH202101-512-SPA,1,1047.86,52.39,69.68,1065.15,2024-11-17
LINE000000038017,8df08bf0-07ed-44e2-8a49-040e0f66eaaa,IPH202101-512-SPA,1,1114.28,0.0,111.43,1225.71,2021-11-01
LINE000000038018,bad6a997-1569-4cf5-8239-6968f750fe67,IPH202101-128-BLU,1,1937.39,0.0,135.62,2073.01,2024-12-06
LINE000000038019,70349286-bab9-48e7-ba63-4096dc0b81c0,ACC202101-STD,1,1033.5,103.35,65.11,995.26,2024-08-15
LINE000000038020,eaf79b6a-c3ea-43d1-8334-700c47c58960,IPD202101-256-BLU,1,924.12,46.21,61.45,939.36,2024-04-26
LINE000000038021,357246ff-3c3b-4b47-ace8-d1deabb7271e,MAC202101-256-SPA,1,576.03,57.6,36.29,554.72,2024-12-05
LINE000000038022,ca71d918-59e4-4824-b5f1-c702080a0986,IPH202101-512-GOL,1,1938.88,193.89,122.15,1867.14,2024-11-09
LINE000000038023,76bb2490-89eb-4d20-afd1-3b5763f7e53b,WCH202101-45mm,1,1818.16,181.82,114.54,1750.88,2016-04-06
LINE000000038024,06a6d025-bebf-4882-9d4c-761651eeded3,IPD202101-256-BLU,1,1659.79,165.98,149.38,1643.19,2022-03-16
LINE000000038025,3f2a46c6-b6ef-46ef-8c89-d6c684fe5b58,IPH202101-256-BLU,1,1930.35,193.03,173.73,1911.05,2020-10-05
LINE000000038026,f1f32d46-61a8-49fe-91db-6a3d4ed15598,MAC202101-128-GOL,1,1671.12,167.11,150.4,1654.41,2018-11-04
LINE000000038027,e54c2298-67f8-4bcd-a7d8-b5d88474addb,IPD202101-128-SIL,1,1439.41,0.0,143.94,1583.35,2017-09-06
LINE000000038028,4989017b-9b88-47da-b2fc-816a6487b1f2,DSP202101-32inch,1,1153.72,57.69,109.6,1205.63,2019-11-19
LINE000000038029,bbd33005-72d1-4293-b493-70b4de78e99f,IPD202101-128-BLU,1,979.52,0.0,97.95,1077.47,2020-10-17
LINE000000038030,b6f3da9a-879d-4eee-8ad4-af0104e78611,IPD202101-256-SPA,1,703.26,70.33,63.29,696.22,2021-10-14
LINE000000038031,5712700d-4e42-4995-b758-6400cce803fe,IPD202101-128-BLU,1,1074.86,107.49,96.74,1064.11,2024-10-09
LINE000000038032,55756a41-153b-438c-8a96-d6c6b3927fe3,WCH202101-45mm,1,1559.26,155.93,98.23,1501.56,2018-09-17
LINE000000038033,12383135-f120-4d18-b575-5203e2594725,IPH202101-128-SIL,1,776.9,0.0,54.38,831.28,2021-09-01
LINE000000038034,d56a59c0-05b3-4ba7-a94c-a2a1dd26d510,IPD202101-128-GOL,1,671.88,0.0,120.94,792.82,2021-06-04
LINE000000038035,63693e80-0e81-4277-a2a1-e3b4c1ecc968,MAC202101-512-BLA,1,1400.36,0.0,252.06,1652.42,2022-09-17
LINE000000038036,7462a611-0c0c-47c2-a70d-a190358643ed,IPH202101-128-SPA,1,697.54,69.75,113.0,740.79,2021-11-28
LINE000000038037,33b71e25-061e-410b-b004-0ba0ddd87860,MAC202101-128-BLU,1,1022.71,102.27,64.43,984.87,2024-10-01
LINE000000038038,051413b8-2400-49d1-9951-2d9e8ac9bfb6,IPD202101-128-SIL,1,1048.97,104.9,66.08,1010.15,2021-02-10
LINE000000038039,a5774d6e-4d73-4b98-9aef-289ed10d9ece,IPH202101-128-SIL,1,907.05,90.7,57.14,873.49,2022-11-25
LINE000000038040,f5c5e7d3-47ec-4e1a-abe3-dd3205e8684e,MAC202101-256-BLA,1,348.79,34.88,56.5,370.41,2021-04-20
LINE000000038041,07572f78-1a92-4e62-9cab-f48221656284,IPH202101-128-SIL,1,741.52,37.08,49.31,753.75,2023-10-23
LINE000000038042,fbda6d63-aa1f-483d-9c1e-4492791bab47,IPD202101-128-BLU,1,1288.09,0.0,90.17,1378.26,2023-10-15
LINE000000038043,f14dad73-3532-4936-a109-4b3b017353eb,MAC202101-512-BLU,1,1151.04,115.1,186.47,1222.41,2022-08-20
LINE000000038044,3a513416-3fe9-40af-ae47-01945cf9f4b8,IPD202101-512-SIL,1,809.79,0.0,145.76,955.55,2023-02-15
LINE000000038045,9d31f8c9-412e-4956-a7da-1d0defb846db,IPD202101-256-SPA,1,1548.72,0.0,278.77,1827.49,2021-09-07
LINE000000038046,10ece015-c759-4898-b076-a250478bf239,MAC202101-256-BLA,1,1246.18,62.31,213.1,1396.97,2023-11-21
LINE000000038047,82e4ba04-05ce-46aa-b040-d5c7fcab0394,IPD202101-256-GOL,1,918.47,45.92,157.06,1029.61,2022-06-29
LINE000000038048,dda4c8b1-c32b-4875-95d7-d9c438e97b1b,MAC202101-512-GOL,1,1449.49,72.47,247.86,1624.88,2019-09-24
LINE000000038049,2642864e-82c2-4234-baed-5823a8332ada,MAC202101-512-BLA,1,1969.0,0.0,354.42,2323.42,2022-10-10
LINE000000038050,172196db-0e13-46f3-96e8-b8430a54074b,IPH202101-512-SPA,1,1211.24,60.56,207.12,1357.8,2022-01-11
LINE000000038051,3e77a2c4-ccad-45e0-85c1-fdf582b16c8c,IPH202101-128-BLA,1,313.28,0.0,21.93,335.21,2020-07-22
LINE000000038052,7a0acf8c-5cbf-455b-9002-f3ee1a12dc24,MAC202101-128-BLU,1,766.32,38.32,50.96,778.96,2018-02-09
LINE000000038053,652809d1-545f-42d9-bca0-5cb2a8414196,IPH202101-256-BLU,1,991.89,0.0,69.43,1061.32,2024-09-25
LINE000000038054,fb10e3b2-792e-4ba5-aee4-16a43c66e65d,IPD202101-128-GOL,1,713.47,35.67,47.45,725.25,2022-11-28
LINE000000038055,1181319d-eef1-43c7-bce0-3b259e45c10e,IPD202101-128-BLU,1,1421.73,71.09,94.54,1445.18,2020-10-13
LINE000000038056,9f6bcdc9-371d-4775-bd52-17605b527dc7,WCH202101-41mm,1,735.45,73.55,46.33,708.23,2024-03-22
LINE000000038057,301328a2-b81c-43f9-808c-250c4eb9c485,IPH202101-256-GOL,1,1155.22,0.0,80.87,1236.09,2018-11-18
LINE000000038058,e816cfdd-b01c-4012-ae7e-e035d31d4177,IPD202101-512-SIL,1,1652.66,0.0,115.69,1768.35,2021-12-30
LINE000000038059,1c8ff760-0464-4406-988b-d3b0290e8daf,IPD202101-256-BLA,1,948.38,94.84,59.75,913.29,2019-05-05
LINE000000038060,80462e21-cf74-4b3f-89af-03cfd47e6faa,IPH202101-256-GOL,1,1571.25,157.12,98.99,1513.12,2021-11-16
LINE000000038061,8731d2c4-2506-4bff-aede-39b2fd24e884,MAC202101-256-SPA,1,1569.63,156.96,98.89,1511.56,2022-08-09
LINE000000038062,68424f24-24e8-4ebc-a74f-75851036350b,MAC202101-256-GOL,1,1537.53,0.0,107.63,1645.16,2022-10-08
LINE000000038063,5f4d1ba9-9d85-44be-9020-caaeca1ef3cc,IPH202101-256-BLU,1,794.93,0.0,55.65,850.58,2022-07-19
LINE000000038064,0f46b1c1-e2ba-4364-891e-2630602111c1,IPD202101-512-BLU,1,462.92,23.15,30.78,470.55,2019-05-17
LINE000000038065,26117524-491f-423b-9d6a-c890be53210f,MAC202101-128-BLU,1,1084.8,54.24,72.14,1102.7,2024-04-10
LINE000000038066,852c2ad8-e473-4f93-b192-3167c74e4f73,IPD202101-512-BLU,1,1068.64,0.0,74.8,1143.44,2024-12-26
LINE000000038067,96b929b6-1f29-4fc9-9830-9911c0c4a62a,IPH202101-512-BLA,1,300.98,15.05,20.02,305.95,2024-10-12
LINE000000038068,22d3228d-3626-4e70-b417-44901b33ee9f,IPD202101-256-BLA,1,1519.75,75.99,101.06,1544.82,2024-11-06
LINE000000038069,4693edc6-4f24-4155-9be6-2d889f090f29,TV202101-STD,1,1702.19,170.22,107.24,1639.21,2022-09-20
LINE000000038070,acb84053-4419-460b-9246-d8786a738df6,IPH202101-128-BLA,1,1216.54,60.83,80.9,1236.61,2020-09-26
LINE000000038071,e92b695c-de4c-405a-adba-2399f5cba783,IPD202101-128-BLA,1,1236.44,0.0,86.55,1322.99,2023-04-10
LINE000000038072,4300e3b5-1247-44f3-a5c2-1285c9165527,IPD202101-256-BLU,1,1108.99,0.0,77.63,1186.62,2022-09-27
LINE000000038073,4d82da54-9651-4d42-a033-0708f2e35e7a,IPD202101-256-SPA,1,1381.73,0.0,96.72,1478.45,2024-06-22
LINE000000038074,daf682b0-4e4e-4645-b25d-ae9067cdebd7,IPD202101-256-GOL,1,1189.65,59.48,79.11,1209.28,2023-09-13
LINE000000038075,4447f0d5-caee-4084-9d04-b87bd28d1bf7,IPD202101-256-BLU,1,1390.12,69.51,92.44,1413.05,2022-11-06
LINE000000038076,4e8238fb-7f4c-46ca-8f6b-77d5f0f0fd40,ACC202101-STD,1,1404.53,0.0,98.32,1502.85,2023-01-01
LINE000000038077,79b502fc-8318-4277-9b3f-9e870c04b342,MAC202101-256-BLU,1,1596.19,79.81,106.15,1622.53,2023-04-16
LINE000000038078,9216b27f-914e-4a91-8a6f-5690647e5e7b,HMP202101-STD,1,468.85,23.44,31.18,476.59,2023-12-13
LINE000000038079,19bc29ef-bc2d-493f-a722-ee18a9bb332a,IPH202101-512-BLA,1,1478.92,0.0,103.52,1582.44,2022-09-18
LINE000000038080,7ab6eacc-0d56-4cf7-a86a-3a3a300d3d6d,IPH202101-512-GOL,1,965.46,96.55,60.82,929.73,2024-02-20
LINE000000038081,261d9111-79f9-4db3-bb5d-126d89fad80b,MAC202101-256-BLA,1,1607.63,80.38,106.91,1634.16,2024-08-19
LINE000000038082,735fb878-65a0-49af-8834-c38bd9ad1e29,IPD202101-256-BLU,1,547.96,0.0,54.8,602.76,2018-10-05
LINE000000038083,6a13ee94-4d38-42fb-a17e-ca19852aaf01,MAC202101-512-BLA,1,561.85,0.0,56.19,618.04,2021-08-08
LINE000000038084,f1741289-3456-471c-8c5a-8702d9a3f8cc,AIR202101-STD,1,1844.79,0.0,332.06,2176.85,2020-10-26
LINE000000038085,a8c77009-c98b-4f61-b3cb-8c1eae81b8e7,IPH202101-128-BLU,1,1762.6,0.0,176.26,1938.86,2024-08-08
LINE000000038086,7d906c1e-a448-4e30-9008-df4920ab5431,MAC202101-128-BLU,1,1865.27,0.0,186.53,2051.8,2023-11-22
LINE000000038087,7c1f71f1-4a32-4775-89f0-c7549771ce1e,IPD202101-512-SIL,1,320.24,16.01,30.42,334.65,2023-09-13
LINE000000038088,d1bec893-70ea-4789-b912-02fb494d2fe9,IPD202101-256-SPA,1,1017.51,101.75,91.58,1007.34,2022-10-02
LINE000000038089,73940f59-6d24-4b6f-8ef3-c5cb82e18f7d,MAC202101-128-SPA,1,1004.48,0.0,100.45,1104.93,2023-05-10
LINE000000038090,5d2b3604-fd1c-41c2-9ab1-278ef38501ee,IPH202101-512-GOL,1,781.67,0.0,78.17,859.84,2024-12-03
LINE000000038091,e6453dd9-79c1-4a9c-b85f-ec386cc53d57,IPH202101-512-SIL,1,913.83,0.0,91.38,1005.21,2023-11-16
LINE000000038092,5d9b583e-c14e-4998-a9cf-bc0c1df261bf,IPH202101-128-BLU,1,1160.93,58.05,110.29,1213.17,2024-03-25
LINE000000038093,d57c69fe-1235-4b53-b814-b36071772806,MAC202101-512-GOL,1,1072.16,53.61,101.86,1120.41,2021-09-03
